"plot","Tree.number","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","site","id","Species","X.coord","Y.coord","T1_DBH","T1_BasalArea","Tree.CX.code","Leaf.Cx","Leaf.Density","Stem","Insects","Meristem","T2_DBH","T2_BasalArea","Tree.height","DBH_inc","X.x","X.1","max","height.ratio","X.y","Y.x","UTME.x","UTMN.x","Lat.x","Lon.x","total_jan","total_feb","total_mar","total_apr","total_may","total_jun","total_jul","total_aug","total_sep","total_oct","total_nov","total_dec","hours_jan","hours_feb","hours_mar","hours_apr","hours_may","hours_jun","hours_jul","hours_aug","hours_sep","hours_oct","hours_nov","hours_dec","total","X","Y.y","UTME.y","UTMN.y","Lat.y","Lon.y","Slope","Aspect","TWI","Prof_curv","Plan_curv","DEM","Cat_slope","Cat_area","MCat_area","Gen_curv"
"145","1975",0.245,0.295,0.265,0.495,0.47,0.485,0.84,0.24,0.455,0.585,0.435,0.285,0.545,0.785,0,0.625,0.25,0.59,0.2,0.315,0,0.08,0.46,0.26,0,0.47,0.38,0.425,0.44,0,0.375,0,2014,"145.rwl","14519751","PIPO",9.7,3.1,30.2,716.3139359,"LF","1.5",1,1,2,2,31.3,769.4460768,18.43,1.1,NA,"",26.31,0.700494108703915,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"145","1976",0.32,0.42,0.435,0.475,0.545,0.385,0.58,0.215,0.325,0.52,0.635,0.425,0.445,0.695,0.23,0.71,0.46,0.77,0.235,0.34,0,0.14,0.36,0.345,0.165,0.6,0.695,0.625,0.495,0.13,0.49,0.105,2014,"145.rwl","14519761","PIPO",7.8,4.5,24.9,486.954304,"LG","2",2,1,2,1.5,26.4,547.3906416,15.43,1.5,NA,"",26.31,0.586469023185101,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"145","1977",0.705,0.925,0.89,1.14,1.4,0.845,1.175,0.58,0.5,0.715,0.425,0.565,1.025,1.275,0.255,1.42,0.64,0.915,0.355,0.635,0,0.265,0.715,0.925,0.26,0.9,0.905,0.995,1.025,0.345,0.845,0.23,2014,"145.rwl","14519771","PIPO",8.5,3,37,1075.209178,"LE","2",2,2,2,2,39.2,1206.873214,19.94,2.2,NA,"",26.31,0.757886735081718,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"145","1980",0.97,1.295,1.1,2.235,2.155,1.92,1.82,0.505,0.96,1.205,1.405,0.905,1.41,1.63,0.5,2.045,1.15,1.705,0.695,0.975,0.205,0.355,0.465,0.425,0.22,0.83,0.98,1.015,0.56,0.21,0.445,0.25,2014,"145.rwl","14519801","PIFL",3,5.6,8.2,52.8101279,"LF","1",1,1.5,2,2,10.1,80.11839898,6.13,1.9,NA,"x",26.31,0.232991258076777,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"145","1981",0.49,0.55,0.465,0.725,1.09,0.815,1.14,0.45,0.59,0.655,0.535,0.445,0.62,0.765,0,0.525,0.31,0.51,0.205,0.365,0,0,0.245,0.26,0,0.29,0.27,0.175,0.265,0,0.25,0,2014,"145.rwl","14519811","PIPO",2.3,3,36.1,1023.537876,"LF","1.5",1,1,2,2,36.6,1052.087075,17.48,0.5,NA,"",26.31,0.66438616495629,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"145","1996",0.495,0.645,0.56,0.615,0.92,0.715,0.98,0.56,0.65,0.555,0.51,0.425,0.725,0.61,0,0.685,0.4,0.56,0.37,0.485,0,0.19,0.345,0.405,0,0.755,0.675,0.46,0.565,0.08,0.53,0.06,2014,"145.rwl","14519961","PIPO",47.1,17,39.5,1225.416449,"LE","2",2,2,2,2,41,1320.253198,20.5,1.5,NA,"",26.31,0.779171417711897,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"147","1350",1.505,1.955,1.205,1.715,1.92,1.73,1.435,0.59,0.83,0.91,1.255,1.12,0.66,1.035,0.505,0.835,0.83,1.345,0.77,0.58,0,0.155,0.255,0.33,0.17,0.78,0.82,0.8,0.96,0,0.515,0.165,2014,"147.rwl","1471350A","PIPO",30.8,32,15.3,183.8537008,"LF","1",2,1,0,2,15.8,196.0666319,11.55,0.5,NA,"DSL",29.94,0.385771543086172,352807,3963647,352807,3963647,35.80592055,-106.6291096,116135.2805,139222.9995,204398.6162,243150.7588,272514.9658,283836.1934,286650.9258,261611.375,213682.9424,170769.6982,122105.9175,104819.8296,293,284.5,347.5,369,398,405,418.5,392,350,328,286.5,283.5,0.377156572522673,352807,3963647,352807,3963647,35.80592055,-106.6291096,-0.135084739720619,0.00730705359979745,-0.17342749409156,-0.00157,0.00731,2570.5,0.09587,339.29016,450.77176,-0.0012
"147","1446",1.02,0.8,1,2.3,2.565,1.84,1.765,0.77,0.685,1.315,1.785,1.33,0.805,1.36,0.71,1.285,0.78,0.875,0.355,1.53,0.135,0.31,0.315,0.575,0.395,1.415,1.74,1.545,1.205,0.36,1.175,0.895,2014,"147.rwl","1471446A","PIFL",26.2,31,6.6,34.2119151,"LG","2",2,2,2,2,10.1,80.11839898,6.88,3.5,NA,"burned up",29.94,0.229792919171677,352807,3963647,352807,3963647,35.80592055,-106.6291096,116135.2805,139222.9995,204398.6162,243150.7588,272514.9658,283836.1934,286650.9258,261611.375,213682.9424,170769.6982,122105.9175,104819.8296,293,284.5,347.5,369,398,405,418.5,392,350,328,286.5,283.5,0.377156572522673,352807,3963647,352807,3963647,35.80592055,-106.6291096,-0.135084739720619,0.00730705359979745,-0.17342749409156,-0.00157,0.00731,2570.5,0.09587,339.29016,450.77176,-0.0012
"151","2101",1.365,1.885,1.635,2.03,1.975,1.675,1.895,1.155,1.065,1.35,1.32,1.09,1.02,1.625,0.515,0.93,0.73,1.145,0.545,0.775,0.24,0.53,1.15,0.825,0.53,1.11,0.9,0.795,0.975,0.255,0.875,0.34,2014,"151.rwl","1512101A","PIPO",2.6,4.5,53.6,2256.415602,"LE","2",2,2,2,2,55.7,2436.68789,34,2.1,NA,"",40.41,0.841375897055184,353606,3963653,353606,3963653,35.80609412,-106.6202706,100526.033,125463.6028,191688.8726,235294.2871,268923.1973,282957.0693,284404.5098,255471.2148,203059.228,156385.6323,107071.3455,89367.9104,285,282.5,346.5,369.5,392.5,405,412.5,392.5,350.5,325.5,282.5,279,-0.152440117576949,353606,3963653,353606,3963653,35.80609412,-106.6202706,-0.0576847925273413,0.633092906513042,-0.608850000380544,0.00357,0.02125,2563.20996,0.09883,319.23071,319.23071,0.0136
"151","2103",0.93,0.79,0.575,0.955,1.13,1.045,1.535,1.12,0.915,1.11,1.03,0.995,1.025,1.54,0.295,1.125,0.925,1.42,0.67,1.35,0,0.59,0.76,0.91,0.35,0.81,0.595,0.68,1.01,0,0.695,0,2014,"151.rwl","1512103A","PIPO",8.4,4.1,51.1,2050.837806,"LE","2",2,2,2,2,53.1,2214.514645,36.39,2,NA,"",40.41,0.900519673348181,353606,3963653,353606,3963653,35.80609412,-106.6202706,100526.033,125463.6028,191688.8726,235294.2871,268923.1973,282957.0693,284404.5098,255471.2148,203059.228,156385.6323,107071.3455,89367.9104,285,282.5,346.5,369.5,392.5,405,412.5,392.5,350.5,325.5,282.5,279,-0.152440117576949,353606,3963653,353606,3963653,35.80609412,-106.6202706,-0.0576847925273413,0.633092906513042,-0.608850000380544,0.00357,0.02125,2563.20996,0.09883,319.23071,319.23071,0.0136
"151","2106",0.575,0.695,0.44,0.54,0.73,0.535,0.66,0.52,0.255,0.53,0.465,0.495,0.42,0.61,0.215,0.49,0.405,0.54,0.295,0.32,0,0,0.315,0.44,0,0.53,0.605,0.155,0.315,0.28,0.4,0.21,2014,"151.rwl","1512106A","PIPO",11.9,8.5,28.7,646.9240668,"LF","1",1.5,2,2,0,30,706.85775,13.1,1.3,NA,"",40.41,0.32417718386538,353606,3963653,353606,3963653,35.80609412,-106.6202706,100526.033,125463.6028,191688.8726,235294.2871,268923.1973,282957.0693,284404.5098,255471.2148,203059.228,156385.6323,107071.3455,89367.9104,285,282.5,346.5,369.5,392.5,405,412.5,392.5,350.5,325.5,282.5,279,-0.152440117576949,353606,3963653,353606,3963653,35.80609412,-106.6202706,-0.0576847925273413,0.633092906513042,-0.608850000380544,0.00357,0.02125,2563.20996,0.09883,319.23071,319.23071,0.0136
"151","2107",0.91,1.055,1.005,1.03,1.57,1.28,1.865,1.74,1.32,1.4,1.87,1.54,1.735,2.235,0.64,1.54,1.065,1.69,0.93,1.28,0.26,0.44,0.715,0.815,0.5,1.375,1.69,1.715,1.535,0.3,1.07,0.185,2014,"151.rwl","1512107A","PIPO",13.5,10.1,51.1,2050.837806,"LG","1.5",2,2,2,2,53.1,2214.514645,31.52,2,NA,"",40.41,0.780004949269983,353606,3963653,353606,3963653,35.80609412,-106.6202706,100526.033,125463.6028,191688.8726,235294.2871,268923.1973,282957.0693,284404.5098,255471.2148,203059.228,156385.6323,107071.3455,89367.9104,285,282.5,346.5,369.5,392.5,405,412.5,392.5,350.5,325.5,282.5,279,-0.152440117576949,353606,3963653,353606,3963653,35.80609412,-106.6202706,-0.0576847925273413,0.633092906513042,-0.608850000380544,0.00357,0.02125,2563.20996,0.09883,319.23071,319.23071,0.0136
"151","2110",0.676,0.723,0.716,0.829,0.694,0.805,0.847,0.752,0.773,1.151,1.091,0.827,0.592,0.711,0.261,0.512,0.385,0.527,0.232,0.459,0,0.184,0.285,0.427,0,0.282,0.518,0.337,0.183,0,0.263,0,2014,"151.rwl","1512110A","PIPO",41.6,13.9,76.1,4548.401856,"LG","2",2,1.5,2,0,76.3,4572.340772,21.74,0.2,NA,"",40.41,0.53798564711705,353606,3963653,353606,3963653,35.80609412,-106.6202706,100526.033,125463.6028,191688.8726,235294.2871,268923.1973,282957.0693,284404.5098,255471.2148,203059.228,156385.6323,107071.3455,89367.9104,285,282.5,346.5,369.5,392.5,405,412.5,392.5,350.5,325.5,282.5,279,-0.152440117576949,353606,3963653,353606,3963653,35.80609412,-106.6202706,-0.0576847925273413,0.633092906513042,-0.608850000380544,0.00357,0.02125,2563.20996,0.09883,319.23071,319.23071,0.0136
"151","2114",0.605,0.665,0.655,0.885,1.375,1.315,1.73,0.89,1.14,1.34,1.345,0.895,0.81,1.045,0.245,0.76,0.435,0.53,0.335,0.62,0,0.24,0.36,0.53,0,0.56,0.425,0.42,0.73,0,0.405,0,2014,"151.rwl","1512114A","PIPO",2.2,8.3,35.8,1006.596852,"LF","2",1,1,2,2,37.1,1081.028973,26.88,1.3,NA,"",40.41,0.665181885671863,353606,3963653,353606,3963653,35.80609412,-106.6202706,100526.033,125463.6028,191688.8726,235294.2871,268923.1973,282957.0693,284404.5098,255471.2148,203059.228,156385.6323,107071.3455,89367.9104,285,282.5,346.5,369.5,392.5,405,412.5,392.5,350.5,325.5,282.5,279,-0.152440117576949,353606,3963653,353606,3963653,35.80609412,-106.6202706,-0.0576847925273413,0.633092906513042,-0.608850000380544,0.00357,0.02125,2563.20996,0.09883,319.23071,319.23071,0.0136
"151","2117",0.955,0.668,0.598,0.682,0.743,0.885,1.377,0.822,0.936,1.278,1.244,0.843,0.728,1.253,0.613,1.065,0.795,1.016,0.658,0.657,0.068,0.406,0.715,0.668,0.465,0.927,0.866,1.173,1.175,0.284,0.774,0.25,2014,"151.rwl","1512117A","PIPO",5.3,9,37.5,1104.465234,"LF","1",1,1,2,2,39.2,1206.873214,22.06,1.7,NA,"",40.41,0.545904479089334,353606,3963653,353606,3963653,35.80609412,-106.6202706,100526.033,125463.6028,191688.8726,235294.2871,268923.1973,282957.0693,284404.5098,255471.2148,203059.228,156385.6323,107071.3455,89367.9104,285,282.5,346.5,369.5,392.5,405,412.5,392.5,350.5,325.5,282.5,279,-0.152440117576949,353606,3963653,353606,3963653,35.80609412,-106.6202706,-0.0576847925273413,0.633092906513042,-0.608850000380544,0.00357,0.02125,2563.20996,0.09883,319.23071,319.23071,0.0136
"151","2600",1.092,0.954,0.684,0.717,1,0.761,1.173,1.004,0.727,1.212,1.016,1.124,1.461,1.793,1.383,1.882,1.112,1.829,1.241,1.32,0.066,0.423,0.525,0.793,0.467,0.703,0.756,0.798,0.909,0.094,0.693,0.066,2014,"151.rwl","1512600A","PIPO",3.8,0.5,33.9,902.586661,"LF","2",2,2,2,0,35.7,1000.98126,20.98,1.8,NA,"x",40.41,0.519178421182876,353606,3963653,353606,3963653,35.80609412,-106.6202706,100526.033,125463.6028,191688.8726,235294.2871,268923.1973,282957.0693,284404.5098,255471.2148,203059.228,156385.6323,107071.3455,89367.9104,285,282.5,346.5,369.5,392.5,405,412.5,392.5,350.5,325.5,282.5,279,-0.152440117576949,353606,3963653,353606,3963653,35.80609412,-106.6202706,-0.0576847925273413,0.633092906513042,-0.608850000380544,0.00357,0.02125,2563.20996,0.09883,319.23071,319.23071,0.0136
"162","1759",1.79,1.98,2.235,2.72,3.035,3,2.9,1.82,2.355,3.09,2.93,2.41,2.03,2.67,0.775,2.04,2.295,2.77,1.865,2.105,0,0.865,1.58,2.34,0.875,1.825,1.59,1.425,1.525,0.99,1.3,0.535,2014,"162.rwl","16217591","PIPO",5.5,5.3,11.3,100.2874068,"LG","2",1.5,1.5,2,2,14.9,174.366099,8.88,3.6,NA,"",46.32,0.191709844559586,352392,3964065,352392,3964065,35.80962547,-106.6337782,86476.82422,112770.0034,179508.2153,227207.771,265023.8535,280576.7315,281353.9277,248846.3286,192732.2178,143004.97,93474.80786,75527.51904,271.5,271,342.5,368.5,401.5,405,418.5,396,345.5,319,269.5,263.5,-0.663336000936001,352392,3964065,352392,3964065,35.80962547,-106.6337782,0.151184493541375,0.8004107262587,-1.11000071400647,-0.00106,-0.01022,2540.15991,0.19531,783.72754,783.72754,-0.0056
"162","1770",0.67,0.775,0.5,0.75,0.945,0.83,0.965,0.26,0.34,0.41,0.43,0.425,0.38,0.7,0,0.84,0.385,0.615,0.13,0.24,0,0,0.215,0.185,0,0.215,0.275,0.25,0.2,0,0.155,0,2014,"162.rwl","16217701","PIPO",6.9,17,42.6,1425.307967,"LE","2",2,2,2,2,43.8,1506.73798,21.13,1.2,NA,"",46.32,0.456174438687392,352392,3964065,352392,3964065,35.80962547,-106.6337782,86476.82422,112770.0034,179508.2153,227207.771,265023.8535,280576.7315,281353.9277,248846.3286,192732.2178,143004.97,93474.80786,75527.51904,271.5,271,342.5,368.5,401.5,405,418.5,396,345.5,319,269.5,263.5,-0.663336000936001,352392,3964065,352392,3964065,35.80962547,-106.6337782,0.151184493541375,0.8004107262587,-1.11000071400647,-0.00106,-0.01022,2540.15991,0.19531,783.72754,783.72754,-0.0056
"162","1774",0.27,0.555,0.535,0.8,1.06,0.71,1.105,0.28,0.25,0.405,0.64,0.54,0.43,0.76,0,0.4,0.19,0.435,0.08,0.38,0,0,0.215,0.26,0,0.38,0.205,0.28,0.275,0,0.135,0,2014,"162.rwl","16217741","PIPO",47.6,43.7,57,2551.756478,"LE","2",2,2,2,2,58.5,2687.826594,26.89,1.5,NA,"",46.32,0.58052677029361,352392,3964065,352392,3964065,35.80962547,-106.6337782,86476.82422,112770.0034,179508.2153,227207.771,265023.8535,280576.7315,281353.9277,248846.3286,192732.2178,143004.97,93474.80786,75527.51904,271.5,271,342.5,368.5,401.5,405,418.5,396,345.5,319,269.5,263.5,-0.663336000936001,352392,3964065,352392,3964065,35.80962547,-106.6337782,0.151184493541375,0.8004107262587,-1.11000071400647,-0.00106,-0.01022,2540.15991,0.19531,783.72754,783.72754,-0.0056
"162","1789",2.42,1.895,2.255,1.965,2.245,1.975,2.265,1.49,1.685,2.615,2.095,1.475,1.62,2.44,0.45,1.685,1.19,1.6,0.645,1.13,0.11,0.565,0.69,0.825,0.445,1.015,0.925,1.13,0.83,0.305,0.71,0.135,2014,"162.rwl","16217891","PIPO",14.8,8.3,31.7,789.2380938,"LF","1.5",1,2,2,2,33.6,886.6823616,19.56,1.9,NA,"",46.32,0.422279792746114,352392,3964065,352392,3964065,35.80962547,-106.6337782,86476.82422,112770.0034,179508.2153,227207.771,265023.8535,280576.7315,281353.9277,248846.3286,192732.2178,143004.97,93474.80786,75527.51904,271.5,271,342.5,368.5,401.5,405,418.5,396,345.5,319,269.5,263.5,-0.663336000936001,352392,3964065,352392,3964065,35.80962547,-106.6337782,0.151184493541375,0.8004107262587,-1.11000071400647,-0.00106,-0.01022,2540.15991,0.19531,783.72754,783.72754,-0.0056
"162","1797",0.98,1.505,1.41,1.58,2.39,2.26,2.045,0.975,0.98,1.315,1.005,0.95,1.445,2.555,0.25,1.5,0.595,0.76,0.555,1.14,0.17,0.16,0.305,0.45,0,0.49,0.485,0.455,0.68,0.14,0.5,0.075,2014,"162.rwl","16217971","PIPO",38.9,4.3,47.1,1742.333668,"LG","1.5",1,2,2,2,49.2,1901.164604,26.25,2.1,NA,"",46.32,0.566709844559586,352392,3964065,352392,3964065,35.80962547,-106.6337782,86476.82422,112770.0034,179508.2153,227207.771,265023.8535,280576.7315,281353.9277,248846.3286,192732.2178,143004.97,93474.80786,75527.51904,271.5,271,342.5,368.5,401.5,405,418.5,396,345.5,319,269.5,263.5,-0.663336000936001,352392,3964065,352392,3964065,35.80962547,-106.6337782,0.151184493541375,0.8004107262587,-1.11000071400647,-0.00106,-0.01022,2540.15991,0.19531,783.72754,783.72754,-0.0056
"162","2672",0.71,0.76,0.585,0.51,0.72,0.69,0.85,0.37,0.82,1.16,1.12,0.925,0.58,1.29,0.855,1.24,1.045,1.635,1.535,1.18,0.235,0.32,0.745,0.62,0.405,1.105,1.5,1.435,1.62,0.835,1.31,1.095,2014,"162.rwl","16226721","PIPO",25.7,3,45.3,1611.706356,"LG","1.5",2,2,2,2,46.7,1712.865554,21.68,1.4,NA,"",46.32,0.468048359240069,352392,3964065,352392,3964065,35.80962547,-106.6337782,86476.82422,112770.0034,179508.2153,227207.771,265023.8535,280576.7315,281353.9277,248846.3286,192732.2178,143004.97,93474.80786,75527.51904,271.5,271,342.5,368.5,401.5,405,418.5,396,345.5,319,269.5,263.5,-0.663336000936001,352392,3964065,352392,3964065,35.80962547,-106.6337782,0.151184493541375,0.8004107262587,-1.11000071400647,-0.00106,-0.01022,2540.15991,0.19531,783.72754,783.72754,-0.0056
"162","2674",0.54,0.465,0.45,0.48,0.64,0.83,0.985,0.65,1.31,3.3,2.88,2.06,1.77,2.235,0.455,1.475,1.58,1.995,1.025,0.86,0,0.29,0.595,0.76,0.135,0.965,0.805,0.66,1.05,0.22,0.625,0.085,2014,"162.rwl","16226741","PIPO",16.7,10.1,59.4,2771.165123,"LE","2",2,2,2,2,60.8,2903.331814,30.01,1.4,NA,"",46.32,0.647884283246978,352392,3964065,352392,3964065,35.80962547,-106.6337782,86476.82422,112770.0034,179508.2153,227207.771,265023.8535,280576.7315,281353.9277,248846.3286,192732.2178,143004.97,93474.80786,75527.51904,271.5,271,342.5,368.5,401.5,405,418.5,396,345.5,319,269.5,263.5,-0.663336000936001,352392,3964065,352392,3964065,35.80962547,-106.6337782,0.151184493541375,0.8004107262587,-1.11000071400647,-0.00106,-0.01022,2540.15991,0.19531,783.72754,783.72754,-0.0056
"162","2689",0.725,0.78,0.81,1.12,1.22,1.465,1.565,0.98,1.4,1.955,1.655,1.65,1.565,1.76,0.505,1.67,1.19,1.36,0.95,1.085,0.16,0.525,0.845,0.64,0.41,0.95,0.925,0.93,0.72,0.315,0.705,0.275,2014,"162.rwl","16226891","PIPO",25.8,14.3,63.5,3166.919069,"LF","1",2,2,1,1.5,64.3,3247.21811,46.32,0.8,NA,"",46.32,1,352392,3964065,352392,3964065,35.80962547,-106.6337782,86476.82422,112770.0034,179508.2153,227207.771,265023.8535,280576.7315,281353.9277,248846.3286,192732.2178,143004.97,93474.80786,75527.51904,271.5,271,342.5,368.5,401.5,405,418.5,396,345.5,319,269.5,263.5,-0.663336000936001,352392,3964065,352392,3964065,35.80962547,-106.6337782,0.151184493541375,0.8004107262587,-1.11000071400647,-0.00106,-0.01022,2540.15991,0.19531,783.72754,783.72754,-0.0056
